StoryID	Title	Link	pubDate	PostNumLink	Story	NationalSociety	CountryCode	Language	Submitter	Image	Video	EmbedCode	City	Region	Latitude	Longitude
	As a university professor his intire job has change	http://future-rcrc.com/testimonial/as-a-university-professor-his-intire-job-has-change/	Fri, 10 Apr 2020 05:31:38 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218249	There were 3 in our group on the open mike and a fourth listening in. Vince from Hong Kong is new to the Red Cross Red Crescent Movement. As a university professor his intire job has change and now he is also helping construct temporary field hospitals. The government has shut down the airports and now with Wuhan citizens allowed to travel there will be strict entry requirements and security with enhanced measures. To try and test people before releasing them from the airport. Dave from Ontario Canada has been on total isolation and is a mental health provider, Dave has worked many years with the red cross including responding to major disasters from the forest fire in alberta and saskatchewan. Adeline is new to the Red Cross. Her first introduction was the forest fires in 2018. During the COVID-19 outbreak, she was working in an accounting office. The essential services offices being offered have been revamped to increase physical distancing and changed the way individual services are offered. We have noticed the clients changing practices when interacting through a variety of non-contact methods.	Canadian Red Cross	CA	English	Adeline Clarke						56.130366	-106.346771
	I think that the act of receiving the parcels was more important than the contents	http://future-rcrc.com/testimonial/i-think-that-the-act-of-receiving-the-parcels-was-more-important-than-the-contents/	Fri, 10 Apr 2020 06:35:40 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218251	I helped out delivering food parcels to people who were vulnerable and/or in self-isolation. I was very careful about social distancing but managed to connect with each family over the phone before arrival to arrange delivery. At times I was the only person they had spoken to for several days. It was so nice to be able to contribute and remain busy in a time when everyone felt so uncertain and scared. It was also good to be able to see that vulnerable people were being cared for in this way. Some people called me afterward to let me know how excited they were when they unpacked their boxes. For some, I think that the act of receiving the parcels was more important than the contents. It has been a strange year, with so many bushfires and now COVID-19 has really impacted our connections to each other. Many people have no work and are worried and stressed. I am now in quarantine due to work. Helping the Red Cross with deliveries assisted me with preparing for my own isolation so that I would remain mentally strong and able to adapt to challenges. Hopefully, we will soon be able to get back to normal. It still doesn't feel real.	Australian Red Cross	AU	English	Andrea Porteous						-25.274398	133.775136
	I just finish a 16 hours shift in ambulance, I can guarantee it is not a normal flu	http://future-rcrc.com/testimonial/i-just-finish-a-16-hours-shift-in-ambulance-i-can-guarantee-it-is-not-a-normal-flu/	Fri, 10 Apr 2020 09:30:07 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218256	Watch the video… https://youtu.be/4h_jE2M3nzQ	Italian Red Cross	IT		Andrea		https://www.youtube.com/embed/4h_jE2M3nzQ	<iframe title=""#OurCovidStory – Andrea&#039;s story"" width=""1080"" height=""608"" src=""https://www.youtube.com/embed/4h_jE2M3nzQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>			41.87194	12.56738
	Three weeks ago our world changed and we were not ready this	http://future-rcrc.com/testimonial/three-weeks-ago-our-world-changed-and-we-were-not-ready-this/	Fri, 10 Apr 2020 09:41:04 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218258	Watch the video… https://youtu.be/gc9oo1Ku-zs			English	Martina		https://www.youtube.com/embed/gc9oo1Ku-zs	<iframe title=""#OurCovidStory – Martina"" width=""1080"" height=""608"" src=""https://www.youtube.com/embed/gc9oo1Ku-zs?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>				
	The phone rang hot with THANK YOU FOR GIVING OUR LIVES A LIFT	http://future-rcrc.com/testimonial/the-phone-rang-hot-with-thank-you-for-giving-our-lives-a-lift/	Fri, 10 Apr 2020 11:58:54 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218259	Hi everyone, I have been making vanilla slices and delivering to people in their homes with a happy message to give them a smile on their faces, the phone rang hot with THANK YOU FOR GIVING OUR LIVES A LIFT.	Australian Red Cross	AU	English	Annie Mckernan						-25.274398	133.775136
	Bringing people together.	http://future-rcrc.com/testimonial/bringing-people-together/	Fri, 10 Apr 2020 11:57:54 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218260	I isolated myself about 15th March worried about Covid19. I pulled my year 12 daughter from school to home school in her final year of schooling. Family, friends, teachers couldn't understand what I was doing, two weeks later it was normal, everybody was doing the same. I have found being scared than becoming proactive has helped me deal with Covid19. I believe it has bought people together. I joined a homeschooling page for support. My daughter's teachers have now gone online teaching, they sent her a positive affirmation card &amp; lollies in the mail which she enjoyed receiving. ANZAC day has been canceled I have organized a Street ANZAC day Dawn Service where everyone stands on their driveway at 6.00 am to listen to Waltzing Matilda &amp; The Last Post. I have been fortunate through the Australian Red Cross to phone people in quarantine. They have settled into new daily routines and for the most part, have accepted that to Flatten the Covid19 curve this is what is needed to be done. They have very much appreciated the phone calls on behalf of The Australian Red Cross. I believe that although we are in isolation Covid19 has bought people together and people are reaching out and helping others. Together we will get through.	Australian Red Cross	AU	English	Melissa Menzies	https://future-rcrc.com/wp-content/uploads/2020/04/IMG20200407094636.jpg					-25.274398	133.775136
	Our Fundamental Principles are important to understand what being a volunteer means	http://future-rcrc.com/testimonial/our-fundamental-principles-are-important-to-understand-what-being-a-volunteer-means/	Fri, 10 Apr 2020 13:43:30 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218263	Our Fundamental Principles are important to understand what being a volunteer means in such a situation in which we face adversity. We, contributors to the social and health service, are always willingly on the front-line. It's a time of crisis in various forms and we need to work each day in order to overcome it. The best of all is that we are a big family and we can help each other, day after day, in various ways. We are proud to belong to this Movement from our respective National Societies! Cheers to all!"	Various National Societies	VU	English	Various people						-15.376706	166.959158
	As a Movement, we need to take part in this dynamic and adapt to the situation to stay connected	http://future-rcrc.com/testimonial/as-a-movement-we-need-to-take-part-in-this-dynamic-and-adapt-to-the-situation-to-stay-connected/	Fri, 10 Apr 2020 13:44:41 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218264	We've seen how people show a lot of creativity in using digital means to share courses, exercises, music, and games in spite of the social distance. As a Movement, we need to take part in this dynamic and adapt to the situation to stay connected.	Various National Societies	VU	English	Various volunteers						-15.376706	166.959158
	We have a weekly event called "Quarantine Craziness" that allows volunteers to talk about anxiety	http://future-rcrc.com/testimonial/we-have-a-weekly-event-called-quarantine-craziness-that-allows-volunteers-to-talk-about-anxiety/	Fri, 10 Apr 2020 13:45:46 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218265	Carlos doesn't directly support the work of the Peruvian Red Cross but participates in other citizen groups that focus on health and public management. He provides specific ideas on how artificial intelligence and collaboration technologies can help work in these areas.	Colombian Red Cross	CO	English	Carlos						4.570868	-74.297333
	Innovators usually inspire volunteers in	http://future-rcrc.com/testimonial/innovators-usually-inspire-volunteers-in/	Fri, 10 Apr 2020 15:32:12 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218268	Innovators usually inspire volunteers in the movement to innovate and be creative	Sudanese Red Crescent Society	SD	English	Sharfaldin Ali Ahmed Yagob						12.862807	30.217636
	I learned that a lot of people can be stubborn and that we have to disseminate awareness messages continuously	http://future-rcrc.com/testimonial/i-learned-that-a-lot-of-people-can-be-stubborn-and-that-we-have-to-disseminate-awareness-messages-continuously/	Fri, 10 Apr 2020 15:34:23 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218269	Our branch initially called on us [volunteers] and we received training on how the virus spreads, how to avoid being infected, how to train others and how to disseminate messages through all media from home. They later called on us to train others including in markets and other highly frequented areas. They reassured us, as we had seen how the virus spread in China and the boom in Europe, and prepared us as the virus was coming towards us. The government declared a national quarantine, the National Society indicated that it followed the norms and we've been confined for almost 3 weeks up to now. (...) A lot of people don't mind the request to stay home and are still going out and the virus is spreading. [In Bolivia], we have 210 confirmed cases and, in Santa Cruz de la Sierra, 7 fatalities. Personally, I learned that a lot of people can be stubborn and that we have to disseminate awareness messages continuously. I personally do so within my family and friends circle. Our filial doesn't have any resource, we're just respecting the quarantine, copying and disseminating information through social media. Nothing more than that.	Bolivian Red Cross	BO	English							-16.290154	-63.588653
	لتوسيع دائرة التوعية بالتركيز علي	http://future-rcrc.com/testimonial/%d9%84%d8%aa%d9%88%d8%b3%d9%8a%d8%b9-%d8%af%d8%a7%d8%a6%d8%b1%d8%a9-%d8%a7%d9%84%d8%aa%d9%88%d8%b9%d9%8a%d8%a9-%d8%a8%d8%a7%d9%84%d8%aa%d8%b1%d9%83%d9%8a%d8%b2-%d8%b9%d9%84%d9%8a/	Fri, 10 Apr 2020 16:52:28 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218270	<p style="text-align: right;">لتوسيع دائرة التوعية بالتركيز علي ضرورة التباعد الاجتماعي بتحاشي الازدحام أطلق الهلال الاحمر السوداني فرع ولاية النيل الأبيض ادارة تنمية المتطوعين ( مبادرة وعي السبعة الحولك ) . تيمنا بالمبادئ السبعه للحركه الدوليه . وهي عباره عن تدريب تثقيفي للوقاية من فايروس كورونا لمكتب اشراف المحلية وهم بدورهم يقومون بتدريب اعضاء القطاعات السبعه ويقوم اي متطوع من مكاتب القطاع السبعه بتثقيف اعضاء مكتب وحده قاعدية المكون من 7 ومتطوعين ويقوم اي. من اعضاءمكاتب الوحدات القاعدية بتثقيف سبعه متطوعين . ويقوم المتطوعين بتثقيف فردي 7 لمجتمعاتهم والسبعة بدورهم يثقف كل واحد منهم 7 وهكذا بالية التدريب المتنامي والمستمر وقد انطقت المبادرة بمحلية ربك وتم توعية الثلاثة قطاعات وتوزيعهم وهم الان يقومون بتثقيف الوحدات القاعدية بمحلية ربك وتتواصل المبادرة لتشمل جميع المحليات # وعي السبعة الحولك # عبر شبكة المتطوعين التي تغطي نطاق واسع من المجتمع # بامكان هذه المبادرة تعميمها للفروع خاصة وانها ترتكز علي شبكة المتطوعين والاستفادة من فعاليتها لتحريك المجتمع للمشاركة في حملات التوعية</p>	Sudanese Red Crescent Society	SD	Arabic	Sharfaldin Ali Ahmed Yagob	https://future-rcrc.com/wp-content/uploads/2020/04/IMG-20200405-WA0029.jpg					12.862807	30.217636
	Ana_Toyas_AL_Logroño_LaRioja	http://future-rcrc.com/testimonial/our-covid-19-story/ana_toyas_al_logron%cc%83o_larioja/	Mon, 06 Apr 2020 13:10:47 +0000	https://future-rcrc.com/wp-content/uploads/2020/04/Ana_Toyas_AL_Logroño_LaRioja.mov			#N/A		Ana Toyas AL Logroño LaRioja							
	Unas palabras bondadosas nunca pasarán de moda	http://future-rcrc.com/testimonial/unas-palabras-bondadosas-nunca-pasaran-de-moda/	Fri, 10 Apr 2020 18:19:57 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218276	Soy voluntaria desde hace 8 años en el área psicosocial y actualmente formo parte del Programa de Juventud. Me siento orgullosa, energizada y motivada de ver a mi equipo de trabajo (jóvenes entre los 15 y 25 años distribuidos a nivel nacional) buscando formas innovadoras de brindar palabras bondadosos a sus pares (otros jóvenes que también están en aislamiento activo). Creo fielmente en el poder transformador de las Juventudes. Como civil, debo seguir saliendo a trabajar, ya que atiendo a niñez víctima de violencia y somos respondedores de emergencia. Así que puedo decirles, que ni voluntariado me ayuda a manejar mi miedo, cada vez que veo un nuevo proyecto elaborado por los voluntarios, me doy cuenta que podemos hacer las cosas diferentes y aunque cada vez que salga, me veo bombardeada por el miedo y la preocupación de las familias sin dinero, me motivo en las noches al hacer mi voluntarios virtual y a la distancia. Un gran Pura Vida desde Costa Rica :)	Costa Rica Red Cross	CK	Spanish	Milena Chacón						-21.236736	-159.777671
	Let's include the excluded in this fight against Covid-19, When everyone is included, everyone wins!	http://future-rcrc.com/testimonial/lets-include-the-excluded-in-this-fight-against-covid-19-when-everyone-is-included-everyone-wins/	Sat, 11 Apr 2020 11:40:50 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218277	Hi, I am Muazzam Shah Volunteering with Pakistan Red Crescent KP chapter since, 2015. I am happy to share my own experience regarding the COVID-19 outbreak, which is quite simple. First of all, I think beyond everything this outbreak brought over unity in the entire world. Each nation, individual, organization and institution, all of them are selflessly striving for the eradication of COVID-19 with one vision and religion of HUMANITY. This outbreak made us recognize our roles as youth leaders, while everyone was panicking, only us; volunteers were responding and helping the victimized community. I observed in Pakistan that every organization was collecting donations for daily wagers who are suffering from lockdown but only a few of them were working for transgenders, people with disabilities and minorities and they were ignored in these testing times. Initially, I started public awareness in the general community about COVID-19. I was also a part of Pakistan Red Crescent’s screening team of suspected cases at Railway station Peshawar. When the government decided to go for lockdown, together with my volunteer friends we started fundraising for the most affected people from lockdown. First, I focused on the transgender community because they have been isolated from the beginning and start delivering them a ration of one month. I have delivered about 70 monthly ration packages to 70 groups of transgenders in three districts. And still working to collect more funds for minorities and persons with disabilities. I observed that the trans community was following the precautionary protocols seriously, I asked one of them that why you people are so cautious she replied we were not treated as humans in normal times so how would we be treated in this pandemic situation if we got infected. We know that no one will own us so we are helping ourselves. After that, I received positive feedback from transgender's focal person that thanks for highlighting our issues and taking the initiative now we are receiving donations from different organizations. This moment made me proud that I did something better for a community that has been marginalized. Some of the following challenges I faced in this pandemic situation: 1. The COVID-19 is quite new for us in Pakistan and the entire world so it was difficult to understand and to aware community about its spread and precautions. 2. It was very tough to collect funds for helping the transgender community because they are marginalized and considered as a social pariah. 3. Lack of personal protective equipment’s to go to quarantine areas. Due to COVID-19, I experienced the following things first time in my life: 1. Mosques are locked for prayers. 2. People avoid shaking hands and hugs. 3. People are in terror and panic. 4. I saw lockdown for the first time. I believe there is always a ray of hope. The pandemic brought us on one page to fight against it. The whole nation is strictly following precautionary measures. Health officials, governments, law enforcement agencies, youth leaders and community volunteers, all of them are working together to beat this disaster. Scientists are working 24/7 to find out vaccines for it. Hopefully, we will be shortly successful against it.	Pakistan Red Crescent	PK	English	Muazzam Shah	https://future-rcrc.com/wp-content/uploads/2020/04/download.jpg					30.375321	69.345116
	The sun will shine again on our souls and will give us the opportunity to breath, innovate and lead	http://future-rcrc.com/testimonial/the-sun-will-shine-again-on-our-souls-and-will-give-us-the-opportunity-to-breath-innovate-and-lead/	Sat, 11 Apr 2020 11:36:35 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218279	Hi, this is Hina Gul volunteer with Pakistan Red Crescent society since 2019. I would like to thank IFRC for giving me the opportunity to share my own experience in this epidemic situation. The thing which I have learned from the COVID-19 outbreak is to be calm, prepare for every situation and never lose hope in such pandemics. In the context of coronavirus my efforts, my beliefs and my consistency really make me proud. I was a part of the Pakistan Red Crescent screening camp which was held at railway station Peshawar, where I did screening of the suspected cases of COVID-19 and awareness in general public about COVID-19 precautions. The role of media was very disappointing and hard to cope with. Instead of giving awareness and hope, they terrified people which made our job more difficult. It was quite challenging to keep them calm and relax on having similar symptoms to COVID-19. Hope sustains the world one day everything will be fine. The China is the best example which make us hopeful that one day everything will be normal. The sun will shine again on our souls and will give us the opportunity to breath, innovate and lead.	Pakistan Red Crescent	PK	English	Hina Gul						30.375321	69.345116
	Solidarity	http://future-rcrc.com/testimonial/solidarity/	Sat, 11 Apr 2020 11:34:35 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218281	We are sincerely touched by the acts of solidarity we are seeing on a day to day basis. We are sharing solidarity with others but we are also receiving many acts of solidarity and generosity. It's very heartwarming to see this amongst all this fear...	Croix-Rouge Française	FR	English	Zoë Ashcroft						46.227638	2.213749
	Advice about COVID-19	http://future-rcrc.com/testimonial/advice-about-covid-19/	Sat, 11 Apr 2020 11:33:20 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218282	<p class="p1">I am a volunteer, I want to share my experience with COVID-19‭ ‬pandemic‭. ‬The majority, especially in rural areas, are not able to stay home due to poverty and the issue of following the prevention procedures is still a challenge for example issue of physical distance‭. ‬I‭ ‬experienced this when I was distributing posters and brochures in the society‭. ‬My view is we as volunteers we are supposed to put more efforts on community engagement about COVID-19‭ ‬pandemic</p>	Tanzania Red Cross	TZ	English	Yonaza Lawrence Mndeme	https://future-rcrc.com/wp-content/uploads/2020/04/IMG_20200403_104351_297.jpg					-6.369028	34.888822
	Enfrentar não significa que não existe medo, pelo contrário - utiliza-se o medo para algo positivo	http://future-rcrc.com/testimonial/enfrentar-nao-significa-que-nao-existe-medo-pelo-contrario-utiliza-se-o-medo-para-algo-positivo/	Sat, 11 Apr 2020 11:44:00 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218285	Quando fiz o curso de Socorrista da Cruz Vermelha aprendi sobre os 3 F's da Emergência: a chamada resposta de (Fight) Lutar - (Flight) Fugir - (Freeze) Congelar. Fugir significa fazer isso mesmo quando confrontado com um cenário de Emergência. Fugir de uma situação de perigo é um instinto de sobrevivência e a resposta automática do corpo humano num cenário de perigo. Congelar significa ficar estático numa situação de perigo; o pânico é tanto que a pessoa fica literalmente presa ao chão como se tivesse congelado. A minha resposta favorita é Enfrentar! Enfrentar/ Lutar não significa que não existe medo, pelo contrário - utiliza-se o medo para algo positivo. A resposta de lutar só pode acontecer se o indivíduo estiver informado e souber o que está a fazer. Imagina que há um pequeno incêndio no teu fogão: • tu foges e sais da cozinha (bom, o resultado final poderá ser a tua casa inteira destruída pelas chamas porque tu fugiste); • tu congelas e ficas ali parado (o resultado pode ser bem mais grave, podes ficar queimado e destruir toda a tua casa); • tu lutas e colocas um cobertor por cima do fogo ou água (acabaste de te salvar a ti mesmo, a tua casa e as pessoas à tua volta). Quando se iniciou o surto do Covid-19 em Portugal, vi os jovens a "desaparecerem". Os voluntários da Cruz Vermelha, os meus próprios amigos. Os voluntários não se preocuparam em perguntar como é que poderiam ser úteis, se havia alguma coisa que podiam fazer… Com o desenvolvimento da situação e o aumento do número de casos, a carga de trabalho tem aumentado e continua a aumentar diariamente. Tenho coordenado voluntários, participado na compra e entrega de alimentos e medicamentos a pessoas do grupo de risco em isolamento profilático, tenho entregue alimentos a famílias e indivíduos carênciados e apoiado a Proteção Civil em alguns pedidos. A maior lição que tenho aprendido com a pandemia é que as competências técnicas são ensináveis, mas os comportamentos não. O que é que isto quer dizer? Que tu podes ser a pessoa mais qualificada do mundo, mas, se não colocares as tuas competências ao serviço dos outros quando eles mais precisam, então elas não valem nada. Tenho aprendido que a vida e o que cada um faz dela, sobretudo em momentos como o que vivemos, tem mais a ver com as nossas ações do que com as nossas palavras.	Portuguese Red Cross	PT	Portuguese	Susana Costa						39.399872	-8.224454
	My wife saying I miss you	http://future-rcrc.com/testimonial/my-wife-saying-i-miss-you/	Sat, 11 Apr 2020 18:26:13 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218294	A volunteer of Nigerian red Cross society since Corona virus start in kano my wife use to call me saying I miss you my husband because am outside kano.	Nigerian Red Cross	NG	English	Anas Bin muhammad	https://future-rcrc.com/wp-content/uploads/2020/04/tmp-cam-7098731462085340728.jpg					9.081999	8.675277
	Fighting doesn't mean you're not scared, for the contrary - you use your fear for something positive	http://future-rcrc.com/testimonial/fighting-doesnt-mean-youre-not-scared-for-the-contrary-you-use-your-fear-for-something-positive/	Mon, 13 Apr 2020 07:37:33 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218296	When I joined the Red Cross I learned about the 3 F's of Emergency: the so-called Fight-Flight-Freeze response. Flight stands for fleeing the scene, run away when faced with a stressful scenario. Fleeing from a dangerous situation is a survival instinct and the body’s automatic response for most people when they're faced with something frightening. Freeze stands for freezing when faced with a dangerous situation; the panic is so much that you literally standstill as if you freeze in time. My favorite response is Fight! Fighting doesn't mean you're not scared, for the contrary - you use your fear for something positive. The fighting response can only happen if you're informed and know what you are doing. Imagine there is a small fire on your stove: • you run away and go outside (well then you're the whole house gets burned because you fled); • you freeze and stand still (well then you get burned too because you froze); • you fight by putting some water or a blanket on top (you just saved yourself, your house and those around you). When the COVID-19 outbreak started happening in Portugal I saw young people "disappearing". Red Cross volunteers themselves, my own friends. Volunteers didn't bother to ask how they could be of use if there was any help needed. With the development of the situation and the rise of the numbers, the workload at the Red Cross grew and is growing daily. I have been coordinating local volunteers, delivering food and medicines to people who are vulnerable and/or in self-isolation, delivering food to families and individuals in need (low income, homeless, refugees) and supporting the local Civil Protection. The bottom line and my biggest lesson from this pandemic outbreak are that skills are teachable but behaviors aren't. Meaning: you can be the most qualified person in the world but if you don't put your skills to use when they are needed the most, they really are worth nothing. I have been learning that life and what you make of it are more about what you do than what you know.	Portuguese Red Cross	PT	English	Susana Costa						39.399872	-8.224454
	Carelessness can convert this relief response to a hazard for the respective community	http://future-rcrc.com/testimonial/218297/	Mon, 13 Apr 2020 07:12:11 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218297	Hello Everyone This is Sarah Rashid from Pakistan Red Crescent Society, Pakistan.  I did not intend to write the story as I can not be considered an active participant in the corona outbreak response but after reading a few stories, I am writing it because there is always another side of the picture and my story may give voice to it. So, I initially joined the team of responders who were supposed to screen people at different entrance points in the city. I participated for a day or two this way but then as advised by many I thought about the other aspects of response. I considered the guidelines of IFRC of staying home for saving lives. Like many others in the world, we were short of Personal Protective Equipment (PPEs). Without proper PPEs, interacting with many people and then coming back to our homes and communities was more about risking the lives of many others in the community rather than a fruitful response to the outbreak. So I kept using the plate form of social media for awareness, sharing authenticated information and doing all my efforts to support the teams who were doing fundraising for the financially vulnerable groups including the excluded populations such as transgenders in our community. Under the lead of Muazzam shah and Haseeb Zafer Iqbal, we are now planning to raise funds for the disabled, so that they may not have a crisis of food and other necessities during the lockdown. I have observed that response to this outbreak is not the same as the response to the other disasters we have faced previously. It needs a lot of care and many technicalities should be considered before initiating a response because a minor case of our carelessness can convert this relief response to a hazard for the respective community. Therefore, merely trusting our sentiments as a volunteer of the RCRC movement would not be enough but considering a search for safer ways of response is also necessary. In this regard, I would appreciate the approach of the ‘ahtiyat karona campaign’ where they give awareness to people through a tollfree number. So, I have learned that the response to the emergency would not always mean rushing to the field and looking for safer ways of response would be more important than the rapid deployment of responders. What makes me proud is that when the cases in our region start rising, though I have left the screening campaign then, as a concerned fellow of our volunteers, I contacted people in the management and volunteers and asked them to consider the safety of volunteers and their communities and stop the campaign unless we had the right PPEs. Because it was not only about risking the life of volunteers but also, they could be the source of the spread of the virus in their respective communities. I don’t know how much I contributed to the cause of that campaign, but I did what was due on my part and as an RCRC volunteer, I am proud of that. Fundraising for the vulnerable groups also makes me feel satisfied with my role in response to the pandemic but is secondary to it. The challenge that I consider for the volunteers of response was initially the shortage of PPEs. But another challenge that I felt and considered it important to be addressed is the role of volunteer leaders. Few campaigns were launched by the PRCS management but the safety of volunteers as I have observed was not considered. There are many other ways through which many of the objectives of the campaigns could be achieved but the role of volunteer leaders in any such decisions is not considered who could talk about the safety of volunteers and the pros and cons of sending volunteers to the risky fields. For the first time, I have observed that we can save many lives by staying home. I have seen the lockdown for the first time in my life and observed how it affects different communities and as an RCRC volunteer what we can do for these communities. I have seen that despite the lockdown and many other hurdles we accessed many people and helped them in their crisis so with a positive attitude we can always accomplish many tasks and achieve our goals no matter what hurdles we face. This pandemic also allowed us to observe that we are all equally vulnerable whenever there is any calamity. The virus discriminated no one, the rich and the poor, the black and the white we all are equally vulnerable and all of us are on the same page to fight against it. Though the situation is panic at the moment,  here we can be the lanterns of hope. As an RCRC volunteer, we need to take an active role and give hope to the people by spreading positive news. We need to take a serious approach while sharing news regarding the pandemic as not everyone is equally psychologically resilient to bear the news therefore, we need to owe some responsibility while sharing any information. By spreading some positive news, knowledge that help people how to save themselves and people around them and that give them some sense of control against this virus, we can contribute a lot in giving hope to the world.	Pakistan Red Crescent	PK	English	Sarah Rashid						30.375321	69.345116
	Life before and after COVID-19	http://future-rcrc.com/testimonial/life-before-and-after-covid-19/	Mon, 13 Apr 2020 15:20:22 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218302	Unfortunately, the year 2020 started with the saddest news. Literally every day since the beginning of the year we get more and more horrific news about the virus, news about ongoing infections, and unfortunately, about deaths from COVID19. All friendly feasts, business meetings, conversations on romantic dates necessarily began with a discussion of the latest data on the situation with the coronavirus, becoming a parable in languages. This global problem has shocked everyone, including me. My name is Chingiz-khan, I'm 28 years old, and I work at a bank. Every day I was like the last one. So to speak, I've been living Groundhog Day for the last five years. Many times I promised myself to change - I thought that I would work for one more year, and time flew by unnoticed and for the 5th year I am a bank employee. At the end of March, a state of emergency was declared in Kyrgyzstan and all of us were sent home, it is necessary to isolate ourselves and try not to contact a large number of people. Honestly, at the beginning I have lost - what to do with a lot of free time. Well, we're living in a digital age and we're getting plenty of information. One day "hanging out" on the Internet, I came across an ad of the Red Crescent of Kyrgyzstan, which said about recruiting volunteers to help during COVID19. I had never done anything like this before and had little understanding of why volunteering was necessary. But I decided to try myself in volunteering, because now, at such a difficult time, not only for our country, but also for the world, any support is necessary and important. After filling out the application form, I received online training and was ready to help. In the first days of volunteering, I was impressed by the atmosphere of the Red Crescent. An atmosphere of unity and kindness, understanding and protection. Together with the other volunteers, we quickly got to know each other and became almost a family. Every day we sorted out grocery sets for the needy, shipped food, and worked on recipient lists. In general, everyone was busy doing their own thing. For the first time, I realized that we had a lot of vulnerable groups. To be honest, there were tears at the sight of elderly people or a mother with many children, who were waiting for our support. I admired the bravery and courage of the other guys who sacrifice their time and even their health to help, give a little warmth and kindness. My life isn't going to be the same anymore because in a way, I was selfish and thought only of myself. Now everything is different, I realized how important and necessary it is to help each other, to support each other. And the most important thing is to be useful, and to do good things for the benefit of those who are in great need. I loved this organization with all my heart, and you know, I came out of the comfort zone, I gave myself a chance to change. I am grateful for this situation, because my life will no longer be the same. I would call on everyone not to stand aside and join the volunteer team because we are a power.	Kyrgyztan Red Cross	KG	English	Aisuluu Kangeldieva	https://future-rcrc.com/wp-content/uploads/2020/04/WhatsApp-Image-2020-04-01-at-15.45.38.jpeg					41.20438	74.766098
	I'm proud to be part of the Red Cross and Red Crescent Movement COVID-19	http://future-rcrc.com/testimonial/im-proud-to-be-part-of-the-red-cross-and-red-crescent-movement-covid-19/	Mon, 13 Apr 2020 15:21:36 +0000	http://future-rcrc.com/?post_type=wpm-testimonial&p=218304	In the three months of 2020, our work has changed, and the work is not like a normal office rhythm, for which I love the Red Cross and Red Crescent movement. For its unity and diversity. From the very beginning, the Red Crescent team has done and is doing a lot of work with the public, the health system. I am grateful to all the volunteers and staff of this wonderful society. I admire our staff and volunteers in the regions who risk their health to help people even though they are waiting at home. I am proud to be part of this society and movement. I am proud to be a part of this society and movement. I am proud that the whole world is fighting against the Covid19 A cohesive and united work has helped us to apply new approaches to working with volunteers. We have discovered a new kind of volunteering, spontaneous volunteering. People, citizens just wanted to help, everyone wants to contribute, and we just couldn't push it away. In a short period of time, we mobilized all the volunteers, applied a new training approach, developed mechanisms to work with the new type of volunteering, learned to work online. Every day, we fight this virus together, every day we learn a new way, every day we see smiles on our faces and every day we get better. All united, the virus COVID19 united us and all together we go under a common slogan "LET'S SHOW OUR TROUBLES THE RED LIGHT"!	Kyrgyztan Red Cross	KG	English	Aisuluu Kangeldieva						41.20438	74.766098
